Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
10099,29,65,3.0,12.0,15.0,21.0,17.0,14.0,14.0,16.0,16.0,18.0,25.0,30.0,39.0,31.0,58.0,58.0,12.0,61.0,33.0,28.0,13.0,21.0,23.0,17.0,31.0,18.0,38.0,13.0,18.0,15.0,65.0,62.0,66.0,65.0,67.0
10106,34,65,2.0,15.0,16.0,18.0,25.0,18.0,19.0,16.0,16.0,20.0,19.0,49.0,45.0,35.0,58.0,46.0,25.0,51.0,36.0,57.0,20.0,23.0,23.0,20.0,28.0,25.0,37.0,29.0,16.0,19.0,55.0,70.0,69.0,75.0,58.0
10122,34,65,2.0,12.0,15.0,11.0,23.0,14.0,14.0,9.0,14.0,38.0,22.0,44.0,46.0,50.0,56.0,32.0,23.0,67.0,41.0,64.0,14.0,37.0,19.0,12.0,25.0,21.0,50.0,14.0,19.0,10.0,69.0,67.0,66.0,63.0,63.0
10130,24,65,3.0,13.0,20.0,21.0,29.0,18.0,17.0,19.0,13.0,19.0,18.0,46.0,48.0,45.0,53.0,56.0,23.0,62.0,33.0,70.0,19.0,24.0,20.0,14.0,13.0,25.0,23.0,17.0,17.0,19.0,66.0,60.0,61.0,65.0,71.0
10141,28,65,3.0,13.0,15.0,15.0,25.0,11.0,19.0,16.0,19.0,17.0,25.0,43.0,47.0,34.0,58.0,44.0,21.0,50.0,33.0,50.0,15.0,20.0,18.0,12.0,21.0,20.0,36.0,17.0,19.0,14.0,68.0,61.0,52.0,62.0,71.0
10147,29,65,2.0,16.0,16.0,14.0,41.0,11.0,13.0,11.0,11.0,44.0,35.0,44.0,48.0,59.0,58.0,36.0,49.0,65.0,41.0,64.0,13.0,29.0,12.0,14.0,47.0,26.0,53.0,30.0,11.0,11.0,65.0,62.0,63.0,66.0,67.0
10157,30,65,3.0,12.0,12.0,14.0,38.0,13.0,11.0,20.0,18.0,31.0,25.0,61.0,52.0,45.0,54.0,52.0,23.0,73.0,37.0,57.0,12.0,32.0,24.0,14.0,37.0,41.0,44.0,29.0,12.0,11.0,65.0,60.0,63.0,60.0,75.0
10177,34,65,2.0,28.0,20.0,30.0,25.0,20.0,7.0,12.0,23.0,45.0,23.0,41.0,48.0,69.0,68.0,57.0,42.0,56.0,25.0,55.0,20.0,25.0,16.0,15.0,62.0,29.0,55.0,12.0,11.0,13.0,66.0,61.0,63.0,65.0,61.0
10187,29,65,1.0,22.0,7.0,4.0,16.0,8.0,5.0,14.0,11.0,14.0,21.0,30.0,35.0,26.0,48.0,26.0,2.0,30.0,32.0,35.0,5.0,34.0,30.0,14.0,44.0,13.0,41.0,9.0,2.0,4.0,61.0,66.0,66.0,71.0,67.0
10190,25,65,2.0,11.0,11.0,12.0,19.0,11.0,11.0,12.0,11.0,22.0,19.0,53.0,47.0,37.0,57.0,59.0,22.0,56.0,39.0,61.0,11.0,22.0,22.0,16.0,42.0,41.0,25.0,12.0,12.0,11.0,66.0,63.0,61.0,62.0,69.0
10191,31,65,3.0,12.0,12.0,13.0,30.0,11.0,15.0,16.0,15.0,20.0,20.0,40.0,45.0,36.0,62.0,47.0,23.0,57.0,36.0,78.0,19.0,22.0,15.0,11.0,67.0,18.0,56.0,11.0,18.0,18.0,66.0,60.0,64.0,67.0,66.0
10203,31,65,2.0,10.0,6.0,13.0,22.0,6.0,9.0,10.0,12.0,15.0,12.0,20.0,23.0,36.0,62.0,41.0,23.0,58.0,26.0,49.0,6.0,28.0,10.0,5.0,52.0,18.0,55.0,24.0,11.0,11.0,74.0,59.0,77.0,50.0,71.0
10206,24,65,3.0,18.0,19.0,15.0,26.0,16.0,13.0,16.0,12.0,33.0,25.0,42.0,44.0,70.0,59.0,48.0,16.0,55.0,23.0,67.0,11.0,17.0,18.0,11.0,28.0,16.0,36.0,27.0,15.0,13.0,65.0,64.0,68.0,65.0,65.0
10210,35,65,2.0,10.0,5.0,13.0,27.0,9.0,13.0,14.0,11.0,17.0,17.0,26.0,40.0,29.0,67.0,48.0,21.0,62.0,28.0,59.0,8.0,21.0,6.0,8.0,27.0,15.0,40.0,15.0,12.0,12.0,61.0,64.0,72.0,67.0,62.0
10212,22,65,3.0,10.0,8.0,14.0,36.0,8.0,14.0,13.0,12.0,34.0,12.0,28.0,25.0,52.0,55.0,39.0,22.0,45.0,22.0,55.0,6.0,23.0,15.0,6.0,37.0,11.0,50.0,13.0,13.0,12.0,66.0,64.0,62.0,61.0,68.0
10213,36,65,3.0,20.0,16.0,19.0,21.0,16.0,17.0,20.0,14.0,21.0,24.0,36.0,35.0,36.0,60.0,45.0,20.0,32.0,38.0,45.0,11.0,25.0,17.0,15.0,54.0,22.0,58.0,20.0,16.0,19.0,64.0,65.0,65.0,65.0,62.0
10218,25,65,2.0,17.0,17.0,17.0,27.0,18.0,12.0,15.0,13.0,16.0,14.0,35.0,34.0,38.0,54.0,42.0,22.0,55.0,33.0,60.0,13.0,32.0,19.0,19.0,18.0,18.0,45.0,14.0,13.0,15.0,66.0,64.0,58.0,63.0,68.0
10236,25,65,3.0,11.0,13.0,11.0,15.0,11.0,11.0,12.0,16.0,17.0,23.0,34.0,37.0,40.0,58.0,38.0,17.0,54.0,28.0,57.0,14.0,25.0,16.0,10.0,43.0,21.0,41.0,17.0,13.0,15.0,68.0,63.0,62.0,62.0,68.0
10249,33,65,1.0,13.0,14.0,14.0,29.0,11.0,11.0,12.0,12.0,25.0,21.0,31.0,32.0,22.0,62.0,34.0,15.0,50.0,32.0,83.0,13.0,35.0,15.0,15.0,44.0,13.0,41.0,19.0,12.0,13.0,64.0,62.0,60.0,67.0,65.0
10250,27,65,3.0,18.0,10.0,13.0,29.0,12.0,15.0,18.0,11.0,29.0,23.0,38.0,33.0,58.0,60.0,41.0,14.0,69.0,26.0,67.0,15.0,19.0,23.0,12.0,28.0,19.0,45.0,25.0,15.0,19.0,64.0,66.0,65.0,65.0,64.0
10251,26,65,2.0,17.0,11.0,15.0,25.0,15.0,19.0,16.0,20.0,26.0,25.0,40.0,45.0,32.0,56.0,38.0,14.0,70.0,39.0,69.0,11.0,27.0,16.0,11.0,29.0,12.0,46.0,20.0,14.0,14.0,68.0,63.0,61.0,65.0,67.0
10268,23,65,2.0,11.0,7.0,22.0,41.0,6.0,16.0,17.0,15.0,40.0,17.0,50.0,51.0,45.0,51.0,43.0,29.0,64.0,23.0,46.0,8.0,33.0,6.0,2.0,45.0,16.0,47.0,14.0,15.0,18.0,64.0,64.0,66.0,66.0,66.0
10275,24,65,3.0,10.0,9.0,15.0,31.0,13.0,12.0,14.0,13.0,21.0,22.0,43.0,57.0,39.0,68.0,54.0,21.0,57.0,28.0,65.0,10.0,26.0,18.0,11.0,14.0,15.0,53.0,12.0,14.0,12.0,66.0,62.0,57.0,61.0,67.0
10280,25,65,2.0,15.0,14.0,15.0,23.0,15.0,12.0,18.0,14.0,26.0,18.0,30.0,29.0,29.0,60.0,34.0,36.0,33.0,41.0,75.0,12.0,35.0,21.0,13.0,23.0,26.0,32.0,16.0,15.0,16.0,68.0,63.0,64.0,63.0,62.0
10282,25,65,3.0,13.0,5.0,10.0,29.0,6.0,8.0,10.0,11.0,26.0,13.0,39.0,44.0,34.0,53.0,21.0,23.0,34.0,20.0,73.0,6.0,21.0,6.0,6.0,25.0,19.0,54.0,9.0,12.0,10.0,66.0,62.0,63.0,65.0,67.0
10305,24,65,2.0,14.0,9.0,10.0,29.0,8.0,13.0,11.0,12.0,24.0,17.0,25.0,25.0,23.0,53.0,42.0,18.0,59.0,22.0,64.0,6.0,16.0,10.0,4.0,37.0,17.0,43.0,15.0,13.0,12.0,70.0,72.0,56.0,63.0,60.0
10307,29,65,2.0,15.0,7.0,10.0,19.0,6.0,13.0,14.0,10.0,18.0,23.0,52.0,49.0,53.0,63.0,50.0,23.0,67.0,32.0,69.0,13.0,35.0,21.0,14.0,40.0,11.0,36.0,8.0,13.0,12.0,66.0,61.0,53.0,64.0,66.0
10308,29,65,2.0,18.0,12.0,17.0,32.0,20.0,21.0,18.0,20.0,25.0,25.0,58.0,43.0,32.0,58.0,60.0,19.0,50.0,34.0,58.0,19.0,27.0,24.0,15.0,13.0,26.0,35.0,15.0,20.0,18.0,70.0,59.0,58.0,60.0,72.0
10310,19,65,2.0,10.0,5.0,8.0,44.0,8.0,16.0,9.0,9.0,38.0,21.0,36.0,17.0,42.0,52.0,21.0,16.0,36.0,23.0,49.0,4.0,12.0,9.0,6.0,52.0,13.0,56.0,21.0,15.0,13.0,67.0,64.0,69.0,63.0,67.0
10317,29,65,2.0,13.0,13.0,11.0,32.0,12.0,15.0,12.0,18.0,22.0,23.0,32.0,36.0,48.0,60.0,42.0,22.0,45.0,30.0,51.0,15.0,22.0,12.0,7.0,27.0,19.0,35.0,8.0,13.0,13.0,66.0,64.0,64.0,63.0,67.0
10380,19,65,2.0,12.0,7.0,14.0,29.0,9.0,13.0,13.0,11.0,22.0,17.0,17.0,25.0,22.0,55.0,46.0,19.0,58.0,22.0,59.0,6.0,21.0,10.0,7.0,24.0,16.0,51.0,7.0,12.0,14.0,65.0,64.0,63.0,64.0,66.0
10404,27,65,4.0,12.0,11.0,11.0,29.0,15.0,13.0,12.0,11.0,17.0,16.0,46.0,50.0,67.0,57.0,41.0,19.0,67.0,32.0,62.0,12.0,33.0,23.0,9.0,33.0,14.0,45.0,12.0,14.0,14.0,66.0,63.0,64.0,64.0,69.0
10436,23,65,3.0,14.0,17.0,20.0,24.0,17.0,16.0,13.0,14.0,17.0,20.0,49.0,40.0,37.0,58.0,54.0,20.0,58.0,42.0,58.0,11.0,21.0,17.0,20.0,38.0,21.0,27.0,13.0,12.0,13.0,65.0,61.0,70.0,64.0,66.0
10446,21,65,3.0,12.0,9.0,14.0,29.0,9.0,5.0,10.0,12.0,15.0,16.0,29.0,30.0,30.0,68.0,38.0,25.0,64.0,19.0,53.0,5.0,28.0,8.0,8.0,50.0,13.0,34.0,14.0,14.0,12.0,69.0,58.0,59.0,59.0,67.0
10447,25,65,2.0,11.0,6.0,13.0,15.0,6.0,10.0,11.0,10.0,23.0,11.0,27.0,33.0,60.0,56.0,46.0,24.0,70.0,44.0,66.0,5.0,41.0,8.0,8.0,30.0,19.0,54.0,18.0,11.0,11.0,66.0,62.0,64.0,60.0,70.0
10450,25,65,2.0,13.0,8.0,10.0,26.0,10.0,10.0,14.0,15.0,22.0,18.0,32.0,31.0,34.0,65.0,38.0,23.0,51.0,28.0,51.0,10.0,20.0,12.0,9.0,47.0,13.0,28.0,22.0,14.0,11.0,65.0,64.0,60.0,65.0,63.0
10460,22,65,3.0,14.0,18.0,21.0,36.0,13.0,13.0,12.0,15.0,32.0,21.0,40.0,45.0,36.0,62.0,62.0,18.0,58.0,32.0,52.0,12.0,25.0,22.0,12.0,21.0,25.0,39.0,24.0,20.0,12.0,67.0,63.0,62.0,62.0,64.0
10485,33,65,1.0,11.0,15.0,12.0,24.0,14.0,14.0,12.0,11.0,25.0,23.0,52.0,50.0,63.0,65.0,46.0,23.0,64.0,28.0,56.0,15.0,27.0,24.0,13.0,25.0,19.0,60.0,22.0,12.0,17.0,65.0,63.0,60.0,65.0,63.0
10487,39,65,3.0,12.0,12.0,12.0,20.0,12.0,10.0,11.0,10.0,22.0,14.0,45.0,51.0,49.0,71.0,44.0,20.0,74.0,38.0,66.0,13.0,32.0,24.0,13.0,48.0,23.0,65.0,15.0,11.0,12.0,54.0,69.0,66.0,67.0,62.0
10488,33,65,2.0,18.0,14.0,11.0,29.0,12.0,18.0,10.0,12.0,28.0,21.0,40.0,34.0,49.0,65.0,49.0,23.0,65.0,30.0,60.0,15.0,34.0,20.0,10.0,32.0,22.0,58.0,11.0,19.0,12.0,65.0,61.0,58.0,66.0,66.0
10489,25,65,2.0,15.0,12.0,19.0,33.0,12.0,14.0,16.0,9.0,37.0,18.0,58.0,56.0,38.0,53.0,29.0,22.0,68.0,45.0,53.0,13.0,34.0,22.0,14.0,14.0,22.0,45.0,11.0,12.0,12.0,67.0,65.0,68.0,64.0,66.0
10503,27,65,2.0,15.0,8.0,8.0,22.0,7.0,7.0,13.0,8.0,12.0,13.0,21.0,23.0,57.0,68.0,56.0,22.0,54.0,20.0,68.0,9.0,27.0,25.0,16.0,53.0,23.0,46.0,23.0,14.0,10.0,63.0,64.0,62.0,61.0,67.0
10508,25,65,3.0,15.0,14.0,19.0,31.0,14.0,17.0,20.0,13.0,18.0,24.0,42.0,41.0,59.0,55.0,53.0,21.0,59.0,42.0,54.0,13.0,25.0,24.0,20.0,12.0,28.0,34.0,10.0,20.0,13.0,64.0,65.0,66.0,66.0,67.0
10545,42,65,3.0,23.0,11.0,23.0,29.0,19.0,30.0,22.0,40.0,28.0,30.0,52.0,56.0,55.0,65.0,62.0,40.0,65.0,40.0,65.0,18.0,30.0,14.0,12.0,64.0,11.0,45.0,27.0,24.0,22.0,64.0,63.0,62.0,67.0,63.0
10549,26,65,2.0,14.0,15.0,14.0,20.0,15.0,14.0,11.0,18.0,21.0,10.0,46.0,32.0,34.0,62.0,36.0,13.0,46.0,21.0,57.0,14.0,24.0,16.0,12.0,24.0,18.0,57.0,17.0,14.0,13.0,69.0,56.0,48.0,70.0,68.0
10560,28,65,3.0,12.0,12.0,13.0,27.0,12.0,19.0,17.0,17.0,16.0,17.0,40.0,44.0,33.0,67.0,40.0,16.0,50.0,33.0,80.0,13.0,19.0,16.0,19.0,25.0,25.0,45.0,19.0,11.0,11.0,65.0,63.0,57.0,62.0,67.0
10569,31,65,3.0,11.0,10.0,13.0,32.0,9.0,11.0,14.0,10.0,23.0,19.0,48.0,47.0,32.0,51.0,34.0,24.0,66.0,43.0,73.0,12.0,18.0,9.0,18.0,28.0,23.0,26.0,24.0,13.0,23.0,64.0,68.0,59.0,68.0,65.0
10606,29,65,2.0,12.0,9.0,30.0,20.0,9.0,13.0,11.0,13.0,32.0,14.0,39.0,37.0,28.0,64.0,43.0,22.0,62.0,45.0,70.0,7.0,44.0,12.0,7.0,46.0,29.0,57.0,12.0,13.0,12.0,67.0,61.0,61.0,63.0,65.0
10610,28,65,2.0,12.0,16.0,19.0,33.0,12.0,10.0,20.0,11.0,33.0,17.0,37.0,42.0,36.0,62.0,41.0,22.0,59.0,28.0,66.0,20.0,35.0,15.0,12.0,45.0,13.0,50.0,12.0,11.0,11.0,65.0,65.0,64.0,63.0,63.0
10630,21,65,2.0,16.0,16.0,18.0,31.0,12.0,14.0,20.0,19.0,18.0,23.0,44.0,49.0,31.0,59.0,41.0,18.0,61.0,31.0,59.0,12.0,22.0,18.0,16.0,17.0,20.0,34.0,16.0,15.0,20.0,66.0,64.0,58.0,63.0,68.0
10631,23,65,3.0,12.0,19.0,18.0,30.0,19.0,17.0,14.0,20.0,25.0,29.0,48.0,45.0,34.0,59.0,54.0,27.0,51.0,22.0,49.0,19.0,21.0,26.0,14.0,28.0,27.0,47.0,8.0,17.0,18.0,63.0,65.0,64.0,67.0,65.0
10645,29,65,1.0,16.0,18.0,19.0,34.0,20.0,16.0,20.0,14.0,30.0,24.0,48.0,44.0,54.0,61.0,34.0,24.0,61.0,33.0,76.0,16.0,34.0,24.0,15.0,50.0,25.0,47.0,10.0,16.0,18.0,66.0,64.0,64.0,63.0,64.0
10653,22,65,3.0,13.0,14.0,21.0,23.0,13.0,15.0,16.0,15.0,21.0,23.0,40.0,42.0,26.0,61.0,31.0,27.0,57.0,45.0,65.0,13.0,27.0,13.0,9.0,12.0,26.0,26.0,12.0,16.0,13.0,67.0,64.0,60.0,60.0,67.0
10681,29,65,2.0,12.0,14.0,14.0,27.0,14.0,11.0,9.0,19.0,39.0,13.0,39.0,39.0,70.0,65.0,46.0,39.0,67.0,34.0,84.0,14.0,15.0,23.0,12.0,42.0,35.0,54.0,13.0,17.0,9.0,66.0,62.0,60.0,64.0,66.0
10688,25,65,2.0,13.0,18.0,18.0,29.0,14.0,21.0,13.0,13.0,22.0,16.0,42.0,47.0,65.0,63.0,49.0,25.0,60.0,28.0,69.0,14.0,28.0,26.0,13.0,31.0,25.0,45.0,11.0,14.0,20.0,67.0,66.0,61.0,62.0,63.0
10691,28,65,3.0,15.0,15.0,13.0,24.0,16.0,17.0,18.0,20.0,41.0,20.0,41.0,49.0,37.0,61.0,46.0,21.0,59.0,38.0,72.0,17.0,20.0,23.0,18.0,58.0,23.0,62.0,19.0,20.0,20.0,64.0,64.0,70.0,62.0,65.0
10695,30,65,2.0,11.0,11.0,10.0,20.0,8.0,9.0,10.0,9.0,22.0,21.0,33.0,36.0,37.0,58.0,40.0,17.0,58.0,26.0,54.0,10.0,17.0,15.0,17.0,37.0,19.0,44.0,15.0,7.0,8.0,67.0,66.0,65.0,58.0,68.0
10703,32,65,3.0,10.0,9.0,8.0,19.0,15.0,9.0,10.0,10.0,25.0,18.0,34.0,54.0,51.0,63.0,60.0,18.0,78.0,40.0,70.0,9.0,16.0,16.0,6.0,23.0,16.0,54.0,10.0,13.0,12.0,66.0,63.0,61.0,63.0,64.0
10720,29,65,3.0,13.0,9.0,12.0,21.0,8.0,9.0,13.0,14.0,16.0,16.0,48.0,50.0,62.0,67.0,48.0,24.0,64.0,34.0,72.0,9.0,30.0,11.0,7.0,60.0,10.0,37.0,9.0,14.0,12.0,66.0,63.0,58.0,63.0,66.0
10724,23,65,2.0,14.0,7.0,12.0,28.0,9.0,13.0,11.0,13.0,26.0,14.0,23.0,31.0,22.0,62.0,29.0,17.0,31.0,16.0,58.0,8.0,24.0,14.0,6.0,28.0,19.0,35.0,7.0,12.0,13.0,62.0,69.0,62.0,64.0,63.0
10748,29,65,2.0,12.0,14.0,14.0,31.0,12.0,13.0,14.0,12.0,30.0,21.0,44.0,49.0,48.0,63.0,36.0,28.0,58.0,35.0,59.0,14.0,37.0,22.0,13.0,15.0,31.0,41.0,12.0,10.0,13.0,65.0,62.0,65.0,62.0,66.0
10753,38,65,2.0,15.0,14.0,12.0,18.0,13.0,13.0,12.0,15.0,11.0,12.0,54.0,59.0,41.0,65.0,54.0,16.0,57.0,34.0,50.0,11.0,40.0,26.0,13.0,33.0,21.0,45.0,14.0,15.0,14.0,68.0,61.0,68.0,62.0,64.0
10756,36,65,2.0,25.0,15.0,12.0,20.0,19.0,25.0,16.0,14.0,21.0,16.0,50.0,48.0,45.0,62.0,48.0,22.0,73.0,32.0,71.0,20.0,37.0,24.0,17.0,39.0,25.0,56.0,17.0,13.0,15.0,63.0,62.0,62.0,68.0,63.0
10759,25,65,3.0,12.0,11.0,11.0,15.0,13.0,12.0,14.0,12.0,11.0,13.0,49.0,48.0,43.0,66.0,60.0,27.0,41.0,21.0,39.0,13.0,39.0,15.0,11.0,16.0,22.0,45.0,21.0,11.0,11.0,63.0,61.0,58.0,64.0,66.0
10780,32,65,3.0,13.0,12.0,11.0,39.0,12.0,13.0,12.0,17.0,54.0,18.0,34.0,34.0,42.0,72.0,43.0,13.0,62.0,28.0,55.0,15.0,35.0,15.0,11.0,50.0,25.0,52.0,14.0,15.0,14.0,63.0,63.0,63.0,65.0,63.0
10795,24,65,3.0,19.0,13.0,17.0,19.0,12.0,12.0,11.0,14.0,32.0,24.0,34.0,39.0,57.0,53.0,28.0,24.0,57.0,21.0,57.0,13.0,16.0,11.0,10.0,23.0,18.0,46.0,17.0,11.0,11.0,69.0,64.0,62.0,63.0,68.0
10799,21,65,3.0,18.0,18.0,11.0,15.0,13.0,16.0,11.0,15.0,19.0,11.0,44.0,43.0,50.0,54.0,48.0,11.0,62.0,34.0,55.0,16.0,18.0,16.0,13.0,50.0,16.0,45.0,25.0,10.0,11.0,64.0,65.0,62.0,65.0,67.0
10808,35,65,3.0,20.0,11.0,25.0,14.0,11.0,11.0,23.0,20.0,17.0,20.0,42.0,65.0,67.0,70.0,54.0,11.0,74.0,38.0,68.0,12.0,42.0,16.0,13.0,62.0,22.0,67.0,26.0,11.0,11.0,62.0,65.0,62.0,64.0,63.0
10823,21,65,2.0,20.0,13.0,18.0,46.0,17.0,14.0,15.0,12.0,52.0,21.0,28.0,37.0,30.0,53.0,48.0,12.0,53.0,39.0,64.0,12.0,20.0,14.0,12.0,36.0,21.0,47.0,20.0,16.0,14.0,66.0,64.0,58.0,66.0,66.0
10826,27,65,3.0,13.0,14.0,13.0,47.0,11.0,20.0,13.0,14.0,56.0,19.0,58.0,61.0,58.0,61.0,46.0,14.0,67.0,39.0,70.0,18.0,45.0,25.0,15.0,62.0,14.0,49.0,15.0,14.0,13.0,65.0,62.0,66.0,64.0,64.0
10827,28,65,3.0,12.0,13.0,13.0,37.0,15.0,19.0,16.0,12.0,36.0,14.0,47.0,40.0,31.0,63.0,33.0,36.0,65.0,40.0,62.0,17.0,23.0,18.0,12.0,31.0,26.0,46.0,13.0,8.0,9.0,65.0,64.0,57.0,66.0,65.0
10842,29,65,1.0,15.0,12.0,16.0,22.0,15.0,15.0,13.0,13.0,26.0,20.0,52.0,52.0,55.0,60.0,55.0,16.0,59.0,32.0,71.0,17.0,42.0,13.0,12.0,45.0,24.0,47.0,14.0,11.0,13.0,58.0,60.0,53.0,73.0,72.0
10855,20,65,2.0,9.0,8.0,9.0,27.0,6.0,14.0,14.0,13.0,26.0,20.0,43.0,49.0,68.0,62.0,48.0,20.0,61.0,37.0,59.0,5.0,22.0,14.0,5.0,41.0,14.0,52.0,10.0,11.0,11.0,67.0,60.0,57.0,64.0,66.0
10870,22,65,3.0,18.0,15.0,23.0,41.0,12.0,21.0,16.0,20.0,46.0,29.0,47.0,44.0,39.0,56.0,65.0,19.0,55.0,35.0,40.0,17.0,29.0,23.0,12.0,37.0,26.0,33.0,29.0,22.0,24.0,66.0,64.0,61.0,63.0,68.0
10872,28,65,3.0,17.0,19.0,12.0,32.0,18.0,14.0,12.0,20.0,24.0,23.0,49.0,47.0,44.0,64.0,56.0,26.0,73.0,30.0,60.0,18.0,19.0,27.0,16.0,42.0,26.0,45.0,15.0,11.0,19.0,67.0,62.0,56.0,60.0,68.0
10881,25,65,3.0,18.0,20.0,13.0,24.0,14.0,20.0,13.0,18.0,26.0,17.0,48.0,50.0,42.0,62.0,35.0,16.0,57.0,24.0,65.0,14.0,25.0,19.0,20.0,20.0,25.0,47.0,10.0,15.0,14.0,62.0,64.0,63.0,65.0,68.0
10897,36,65,2.0,17.0,13.0,14.0,38.0,17.0,10.0,11.0,16.0,35.0,18.0,44.0,39.0,37.0,68.0,50.0,21.0,63.0,27.0,65.0,13.0,37.0,18.0,12.0,59.0,21.0,52.0,28.0,13.0,10.0,62.0,63.0,64.0,64.0,65.0
10915,28,65,2.0,15.0,16.0,19.0,31.0,16.0,18.0,17.0,16.0,45.0,22.0,50.0,46.0,48.0,59.0,48.0,45.0,65.0,25.0,67.0,19.0,40.0,24.0,14.0,26.0,23.0,45.0,10.0,12.0,18.0,67.0,58.0,65.0,67.0,64.0
10953,29,65,3.0,12.0,9.0,10.0,22.0,9.0,12.0,8.0,8.0,17.0,21.0,25.0,22.0,31.0,45.0,37.0,25.0,64.0,21.0,65.0,8.0,23.0,14.0,8.0,36.0,11.0,30.0,13.0,13.0,14.0,67.0,60.0,55.0,75.0,65.0
10970,31,65,1.0,12.0,8.0,13.0,16.0,8.0,7.0,14.0,13.0,25.0,19.0,31.0,34.0,39.0,68.0,31.0,19.0,42.0,27.0,56.0,6.0,22.0,9.0,7.0,32.0,16.0,40.0,19.0,11.0,12.0,64.0,66.0,58.0,63.0,63.0
10974,29,64,3.0,20.0,15.0,17.0,30.0,20.0,17.0,19.0,20.0,35.0,13.0,38.0,34.0,53.0,62.0,40.0,21.0,60.0,24.0,61.0,14.0,32.0,18.0,15.0,33.0,17.0,56.0,21.0,19.0,18.0,64.0,60.0,55.0,64.0,68.0
11003,25,64,3.0,15.0,18.0,11.0,21.0,12.0,17.0,20.0,16.0,23.0,16.0,47.0,44.0,31.0,57.0,48.0,24.0,60.0,24.0,66.0,13.0,25.0,25.0,10.0,41.0,20.0,53.0,13.0,19.0,17.0,63.0,62.0,59.0,64.0,65.0
11013,20,64,3.0,14.0,11.0,12.0,31.0,13.0,13.0,17.0,16.0,26.0,22.0,42.0,40.0,40.0,59.0,50.0,24.0,60.0,28.0,59.0,12.0,23.0,12.0,15.0,27.0,32.0,31.0,10.0,13.0,12.0,68.0,63.0,56.0,55.0,68.0
11017,23,64,3.0,18.0,12.0,19.0,21.0,15.0,19.0,15.0,13.0,18.0,23.0,43.0,46.0,30.0,62.0,51.0,19.0,51.0,38.0,51.0,16.0,26.0,25.0,19.0,45.0,17.0,28.0,20.0,19.0,20.0,65.0,62.0,64.0,59.0,64.0
11019,20,64,3.0,14.0,15.0,19.0,26.0,19.0,16.0,14.0,14.0,25.0,22.0,48.0,55.0,35.0,56.0,61.0,21.0,50.0,42.0,63.0,19.0,26.0,25.0,12.0,20.0,18.0,48.0,12.0,17.0,21.0,67.0,60.0,58.0,59.0,70.0
11023,31,64,3.0,12.0,14.0,15.0,12.0,13.0,13.0,18.0,14.0,13.0,15.0,31.0,37.0,69.0,61.0,45.0,13.0,57.0,21.0,65.0,11.0,18.0,12.0,13.0,54.0,20.0,61.0,28.0,14.0,15.0,61.0,66.0,62.0,65.0,63.0
11063,20,64,2.0,11.0,14.0,15.0,41.0,19.0,14.0,16.0,15.0,37.0,28.0,49.0,46.0,38.0,57.0,41.0,22.0,56.0,30.0,56.0,17.0,25.0,22.0,17.0,22.0,21.0,51.0,15.0,15.0,18.0,65.0,62.0,62.0,60.0,69.0
11068,24,64,3.0,14.0,13.0,15.0,27.0,16.0,9.0,14.0,18.0,24.0,22.0,38.0,44.0,42.0,58.0,38.0,25.0,55.0,42.0,52.0,15.0,35.0,20.0,13.0,28.0,22.0,38.0,19.0,16.0,16.0,65.0,62.0,62.0,65.0,63.0
11079,27,64,3.0,17.0,9.0,18.0,36.0,10.0,18.0,17.0,17.0,37.0,25.0,44.0,43.0,49.0,66.0,52.0,20.0,69.0,29.0,62.0,10.0,21.0,21.0,16.0,43.0,24.0,46.0,22.0,16.0,14.0,64.0,61.0,68.0,59.0,66.0
11083,35,64,2.0,11.0,15.0,10.0,28.0,13.0,8.0,14.0,13.0,27.0,15.0,29.0,29.0,37.0,59.0,35.0,16.0,43.0,26.0,43.0,16.0,25.0,13.0,10.0,28.0,20.0,58.0,3.0,12.0,12.0,64.0,60.0,59.0,64.0,66.0
11085,36,64,3.0,15.0,8.0,14.0,23.0,14.0,13.0,14.0,15.0,24.0,23.0,49.0,52.0,41.0,63.0,52.0,22.0,71.0,39.0,71.0,15.0,37.0,22.0,9.0,12.0,22.0,66.0,25.0,20.0,21.0,63.0,65.0,61.0,66.0,60.0
11086,27,64,3.0,14.0,9.0,12.0,18.0,5.0,5.0,10.0,13.0,24.0,11.0,24.0,32.0,36.0,56.0,35.0,17.0,55.0,24.0,62.0,6.0,27.0,13.0,8.0,30.0,14.0,62.0,11.0,10.0,10.0,64.0,61.0,63.0,60.0,71.0
11087,31,64,3.0,11.0,11.0,13.0,33.0,15.0,12.0,11.0,12.0,35.0,26.0,33.0,35.0,36.0,58.0,62.0,22.0,62.0,43.0,54.0,18.0,26.0,21.0,12.0,24.0,30.0,47.0,10.0,15.0,11.0,65.0,63.0,66.0,59.0,66.0
